gauge_id,KGE_similarity3,KGE_similarity5,KGE_similarity7,KGE_similarity10,KGE_similarity15,KGE_similarity20,KGE_similarity25,KGE_similarity30,KGE_similarity40,KGE_similarity50,KGE_similarity75,KGE_similarity100,KGE_similarity150,KGE_similarity200,KGE_similarity250,KGE_similarity300,KGE_similarity350,KGE_similarity400,KGE_similarity450,KGE_similarity500,KGE_similarity550,KGE_similarity600,gauge_lon,gauge_lat,max_KGE
camels_07291000,-0.28143152,-0.25557359,-0.26074547,0.18248233,0.10074683,0.12628726,0.04790354,-0.14046106,0.22800326,0.30854207,0.42387328,0.38297994,0.37615807,0.37816521,0.38815745,0.38061361,0.37078859,0.35435811,0.32866001,0.397942,0.40451018,0.4137575,-90.7775,31.50306,31.50306
camels_07292500,0.49656622,0.58983255,0.59038327,0.6054406,0.57573685,0.59793223,0.63829064,0.58237296,0.54232715,0.54642541,0.52898559,0.51941021,0.45669658,0.43014868,0.47282817,0.45476079,0.4723217,0.47053508,0.44681762,0.45267756,0.49762269,0.48735622,-91.10944,31.32472,31.32472
camels_07295000,-0.27538934,-0.31443349,-0.30183305,-0.25523175,0.15863554,0.254144,0.18248669,0.2566811,0.25473752,0.27661465,0.27229485,0.2302865,0.23399779,0.22754493,0.24287001,0.22020407,0.22641249,0.21411268,0.22531679,0.19719435,0.22118658,0.22607967,-91.29556,31.22694,31.22694
camels_07299670,0.00465074,-0.13206539,-0.1095717,-0.57492179,-0.89238145,-0.15642514,-0.12061081,-0.15860831,-0.13393076,-0.07285768,-0.08151507,-0.02718825,-0.0422365,-0.033764,-0.08091492,0.00952171,0.05155403,0.00864285,0.00315648,0.06509213,0.04011903,0.02687078,-99.74037,34.35452,34.35452
camels_07301410,-0.40108398,0.32100085,0.38104593,0.29184153,0.22122365,0.26617475,0.31220922,0.26653653,0.43415642,0.42335449,0.43260115,0.44026328,0.41284144,0.4792787,0.46767196,0.34648544,0.34472122,0.51228227,0.50550121,0.49669513,0.56364393,0.53654796,-100.12095,35.4731,35.4731
camels_07301500,0.00863871,0.21221052,0.06826057,-0.34191374,0.18777572,0.19122339,0.13981535,0.25105906,0.25780751,0.20147185,0.29138821,0.2700734,0.26704557,0.27116805,0.28019052,0.27422185,0.20766238,0.2963345,0.30586535,0.29579226,0.35480815,0.27266303,-99.50731,35.16811,35.16811
camels_07315200,0.28944247,0.56222665,0.48570932,0.50981985,0.41865048,0.42402899,0.4728903,0.50802019,0.47320278,0.41473517,0.47738262,0.45655629,0.49067787,0.44567041,0.53529019,0.50520888,0.42040663,0.36492823,0.41033406,0.47578847,0.47879832,0.4082583,-98.08504,33.81288,33.81288
camels_07315700,0.32401626,0.33038225,0.42769011,0.41545664,0.48149899,0.49873765,0.49137194,0.47144565,0.5462153,0.56722483,0.54222689,0.57798447,0.59194997,0.5453529,0.51262621,0.56901516,0.50726025,0.53742476,0.5609904,0.53994226,0.51601407,0.54783263,-97.56697,34.00426,34.00426
camels_07335700,0.42757904,0.44719291,0.44559543,0.42695275,0.44439265,0.55465779,0.55578399,0.54146902,0.59785096,0.56352887,0.53405882,0.52595894,0.46320194,0.45520013,0.45905667,0.45334243,0.467304,0.44231464,0.43973471,0.44862102,0.46143835,0.44363295,-94.61272,34.63844,34.63844
camels_07340300,0.64136889,0.63070725,0.56813408,0.58517248,0.57887613,0.55971517,0.56132613,0.52053344,0.58421656,0.46672071,0.42014153,0.39444426,0.48400673,0.55506743,0.56780506,0.55025045,0.556855,0.5470184,0.52630276,0.52215846,0.50943338,0.48973568,-94.23576,34.37955,34.37955
camels_07346045,0.13645011,0.45074811,0.36100774,0.41464894,0.55151536,0.55272301,0.54601154,0.58221404,0.54861371,0.54095721,0.46066662,0.45514366,0.42351745,0.39709428,0.34960048,0.4183326,0.33809754,0.43046933,0.30164138,0.33112407,0.33896138,0.33083576,-94.35742,32.77792,32.77792
camels_07359610,0.37827477,0.65371304,0.62669017,0.61747304,0.56626126,0.58098689,0.5220716,0.51698222,0.55703151,0.552092,0.50467354,0.38999522,0.51085443,0.5054167,0.62748349,0.65972023,0.64868946,0.620228,0.6252627,0.59631515,0.58763063,0.59081399,-93.60611,34.38278,34.38278
camels_07362100,-0.20352612,-0.16018675,-0.1299857,-0.14355596,0.37458555,0.47249751,0.45119687,0.42238061,0.0732956,0.27734596,0.24382345,0.21533984,0.27931398,0.26632421,0.28632212,0.32195085,0.31593773,0.33839701,0.24575036,0.28268583,0.26695391,0.28410089,-92.77711,33.37596,33.37596
camels_07362587,0.42725152,0.40651555,0.43870613,0.46035122,0.44963149,0.45290924,0.45840621,0.46667076,0.45184428,0.4889261,0.50072155,0.50193675,0.4791005,0.48479237,0.51424083,0.53121313,0.50405968,0.5060538,0.50512611,0.49622255,0.50697626,0.50641648,-92.93351,34.79759,34.79759
camels_07373000,0.47613546,0.52758782,0.52064405,0.39324941,0.46777061,0.47379419,0.46476511,0.51515521,0.51446496,0.44609149,0.47240044,0.46717477,0.50372937,0.47744127,0.42781594,0.48144235,0.4663592,0.48150047,0.50241127,0.47113861,0.48262679,0.48735026,-92.40847,31.53629,31.53629
camels_07375000,0.53931762,0.52872303,0.522317,0.5533774,0.53641767,0.54075549,0.55065452,0.57190185,0.60706291,0.59634789,0.59722742,0.55029023,0.50668142,0.49607147,0.47880082,0.47992589,0.52037401,0.52502355,0.49958383,0.52186907,0.53471494,0.52997867,-90.24869,30.61602,30.61602
camels_07376000,0.46492431,0.59589505,0.61102299,0.58906825,0.58752358,0.60435756,0.61489315,0.59337318,0.6183297,0.61636431,0.64479094,0.59020802,0.54012336,0.53674502,0.55327577,0.54852022,0.56040648,0.53232822,0.56816111,0.5387046,0.52064519,0.50971651,-90.67732,30.5038,30.5038
camels_08013000,0.49228986,0.43896041,0.47504139,0.44292402,0.45209851,0.42553561,0.42921898,0.47110164,0.50135708,0.46496549,0.47357701,0.46595229,0.48322761,0.487318,0.47839848,0.47797276,0.48049227,0.4679483,0.46285973,0.46030667,0.42161695,0.47562978,-92.67375,30.99602,30.99602
camels_08014500,0.82452029,0.75494798,0.7082167,0.702917,0.4927651,0.59252809,0.64343033,0.65756531,0.63108876,0.64290069,0.62849441,0.72091408,0.65745737,0.68701896,0.7228668,0.73282263,0.73034501,0.7524639,0.73960322,0.74565751,0.71404607,0.72417934,-92.89319,30.69875,30.69875
camels_08023080,0.52222257,0.51487709,0.49748623,0.51521448,0.41823784,0.46914733,0.24739446,0.41756949,0.37755364,0.32742256,0.43775051,0.43980692,0.42941898,0.42712143,0.43386908,0.45781726,0.45715462,0.50564926,0.47332945,0.5126627,0.43087005,0.44244835,-93.93408,31.97933,31.97933
camels_08025500,0.47872735,0.46118792,0.48874578,0.48442522,0.48546445,0.51009711,0.51220348,0.51796188,0.57789682,0.51955468,0.57839542,0.58855956,0.58615572,0.56079333,0.59176684,0.58550292,0.58038952,0.56375988,0.57504562,0.57804865,0.59738368,0.59530777,-93.51573,31.30713,31.30713
camels_08029500,-0.17148205,-0.14136064,-1.20779152,0.24987842,0.31563913,-0.05645519,-0.08740163,-0.341816,0.25322366,0.31370466,0.25464996,0.38741588,0.36232575,0.36539585,0.28210746,0.35773902,0.3700122,0.31884343,0.32095887,0.29256412,0.25443532,0.35132438,-93.78556,30.81889,30.81889
camels_08050800,0.41906446,0.35246963,0.32215257,0.29634291,0.24853333,0.2853778,0.28157392,0.02020991,0.31401761,0.31154568,0.30504779,0.27079575,0.2030254,0.23420066,0.31466677,0.29149027,0.30188631,0.30137089,0.29834496,0.22829308,0.25503746,0.27938024,-96.94723,33.55455,33.55455
camels_08066200,0.61125855,0.5105237,0.51531667,0.54405353,0.59136811,0.59436658,0.59510711,0.61008902,0.60584863,0.59736176,0.61418863,0.56903975,0.53995501,0.54360928,0.55378563,0.56279054,0.53842799,0.52127881,0.52086169,0.47901556,0.51840868,0.50556129,-94.95882,30.71631,30.71631
camels_08066300,0.53243764,0.43838182,0.47966599,0.40090349,0.2693776,0.22308865,0.30217734,0.32350763,0.42246925,0.41891335,0.45337321,0.3941293,0.38898536,0.37088005,0.30663504,0.29787896,0.32836359,0.31372454,0.35759712,0.35566128,0.31252062,0.42221701,-94.77972,30.48139,30.48139
camels_08070000,0.36874246,0.38891923,0.35422253,0.48481513,0.49845436,0.43973143,0.43570422,0.45905432,0.46305167,0.43789171,0.42590152,0.44647586,0.44780285,0.46644271,0.50083431,0.45750603,0.48984293,0.48463775,0.50091548,0.5117503,0.48330601,0.46836864,-95.1041,30.3366,30.3366
camels_08070200,0.41866953,0.48603999,0.40884056,0.41952124,0.44624479,0.37257671,0.31123441,0.34739388,0.15501059,0.27370839,0.21893674,0.28111412,0.32708562,0.44746274,0.38171353,0.4542597,0.43257057,0.30680585,0.08646123,0.04674131,0.18742704,0.26939908,-95.12438,30.14549,30.14549
camels_08079600,-0.38498812,-0.34419192,-0.30769215,-0.19127479,-0.2036556,-0.2323346,-0.21227213,-0.23597563,-0.24432285,-0.23351602,-0.20368529,-0.13132771,-0.15195707,-0.16384908,-0.12123787,-0.17027061,-0.19009952,-0.15729577,-0.15859989,-0.13086559,-0.09028189,-0.13299037,-101.19763,33.03843,33.03843
camels_08082700,0.03688711,-0.00915869,-0.10159765,-0.10470176,-0.11932561,0.14381128,0.11446663,-0.11723093,0.19951257,0.09071206,0.06990245,0.13921085,0.03873987,0.09302416,0.11535556,0.08007879,0.10202484,0.07494204,0.05090766,0.03037659,0.01916557,0.02636738,-99.46508,33.32927,33.32927
camels_08086212,0.31997463,0.25027561,0.55973207,0.48685083,0.47874275,0.40508851,0.40139814,0.39842081,0.32907997,0.17663118,0.43075804,0.50953404,0.31878755,0.24114845,0.23414637,0.25918738,0.35635564,0.31369732,0.32775002,0.317078,0.27687209,0.28484724,-99.14063,32.7329,32.7329
camels_08086290,0.45624146,0.37481885,0.29250329,0.31879418,0.40840116,0.3432574,0.33469599,0.29707038,0.20313663,0.23301004,0.3116085,0.28060309,0.15125553,0.21409389,0.23445141,0.27441692,0.26269899,0.30423589,0.22572537,0.29405402,0.27570461,0.21683995,-99.00451,32.64846,32.64846
camels_08101000,-0.63674443,-0.97966843,-0.4920265,0.10605259,0.01403998,-2.69181259,-1.78192092,-1.26530628,-0.09889762,-0.96489377,0.02367866,0.15551475,-0.53540764,-0.92569543,-0.65778219,-1.04194263,-0.87238478,-1.25706729,-0.97024149,-1.20207851,-0.89222839,-0.91714105,-97.88502,31.28489,31.28489
camels_08103900,-0.24496118,0.19745588,0.01748242,0.44098175,0.38633101,0.46487043,0.51079088,0.49918473,0.41237296,0.43401324,0.47970344,0.46778528,0.46230026,0.454836,0.40805402,0.43317401,0.45359472,0.43053144,0.41788956,0.40543456,0.42226619,0.41927397,-98.03697,30.91157,30.91157
camels_08104900,0.43437418,0.49064305,0.44089505,0.44918827,0.45784733,0.44707873,0.4324277,0.43243705,0.45028769,0.43155445,0.45035703,0.45555222,0.42039117,0.45472631,0.44083233,0.48869155,0.4673723,0.46775312,0.4393129,0.45030401,0.42509127,0.4274953,-97.69112,30.62575,30.62575
camels_08109700,0.23980862,0.34027913,0.38596028,0.38779586,0.38205289,0.37676269,0.35314922,0.40153595,0.43893491,0.41915243,0.46024874,0.45826995,0.40553707,0.43976804,0.41336507,0.41303003,0.40606442,0.40528283,0.40101578,0.32794654,0.3956701,0.3838812,-96.9047,30.33938,30.33938
camels_08150800,0.38076695,-1.96560464,-2.22877177,-1.80918958,-0.98497167,-1.48362301,-1.84855227,-2.61785577,-1.80625569,-2.35450811,-3.22564354,-3.56196625,-2.46065801,-1.70994912,-1.55399743,-1.89938893,-1.85549559,-2.40704191,-2.7488136,-2.64136972,-2.40084881,-2.70631596,-99.09588,30.64352,30.64352
camels_08155200,0.55604392,0.59228263,0.54170192,0.52376632,0.47980707,0.47968911,0.46854412,0.44784335,0.45634761,0.46418432,0.45471373,0.44146607,0.44954569,0.48291827,0.50218617,0.54266621,0.5120204,0.51725959,0.5267783,0.54577894,0.5539161,0.53821287,-97.92557,30.29632,30.29632
camels_08158700,0.72145477,0.70580194,0.72669255,0.65735478,0.64320557,0.69160456,0.63167067,0.62098345,0.69131023,0.69938758,0.66855787,0.55774726,0.66250319,0.65615887,0.64756883,0.67712586,0.61633325,0.68918448,0.68065669,0.67920365,0.68340619,0.69569923,-98.00779,30.08299,30.08299
camels_08158810,0.28140413,0.36159188,0.39240106,0.40635496,0.34135757,0.34289692,0.38111013,0.35550391,0.38019856,0.33653714,0.40048747,0.45926564,0.40137746,0.36145009,0.37203024,0.39618118,0.39724055,0.28312634,0.22127002,0.16019608,0.12790981,0.18226322,-97.94001,30.15549,30.15549
camels_08164000,0.20009924,0.01873817,0.17815713,0.21791182,0.34701727,0.30971668,0.21290453,0.1760325,0.39903129,0.38732296,0.47995987,0.38502155,0.44532228,0.38873938,0.37263613,0.38695487,0.32649447,0.39322269,0.34945132,0.30556415,0.3278292,0.33372741,-96.68637,28.95998,28.95998
camels_08164300,0.21195981,-0.21075394,-0.2261596,0.18245868,0.34139979,0.31044064,-0.0392837,-0.42433219,-0.17407674,-0.35631792,0.34692057,0.22673283,0.25016796,0.29353588,0.30896098,0.23188894,0.32436867,0.34135135,0.3409893,0.29133324,0.33249317,0.26418664,-96.81276,29.46691,29.46691
camels_08164600,-1.94274915,0.31193856,0.09253998,-0.09251141,-0.22981658,0.0109223,-0.99114027,-1.94350409,0.19516053,0.0943455,0.07082972,0.04850405,0.09980352,0.22735416,0.26891418,0.26642099,0.30715409,0.26468211,0.18797399,0.14352901,0.14931705,0.23485534,-96.81915,28.89138,28.89138
camels_08165300,-0.19489915,-0.14008407,0.14052452,-0.01013776,-0.50569427,-0.00764669,-0.14274421,0.08132138,-0.13073877,0.18284595,-0.03899829,0.18024404,0.19498803,0.18124955,0.05064275,0.07590006,0.03530697,-0.06648408,0.13102235,-0.01073417,0.10440276,0.04932576,-99.38699,30.0641,30.0641
camels_08171300,0.74164264,0.55001618,0.60879948,0.40388145,0.61845487,0.68152916,0.65401857,0.64085748,0.64947401,0.63762479,0.63527439,0.65330141,0.63055159,0.6327881,0.58713993,0.595562,0.62905615,0.60953358,0.61360604,0.6100218,0.62513821,0.6090545,-97.91,29.97938,29.97938
camels_08175000,-0.74589309,-1.09528186,-1.35800945,0.05635965,-0.02305922,-0.16096152,0.01430451,-0.06914767,-0.18887977,-0.03311635,0.15116786,0.00012424,0.04174884,-0.11156388,-0.25243759,-0.3216855,-0.33204758,-0.35915853,-0.37727766,-0.34363803,-0.31596961,-0.30923547,-97.44943,29.21525,29.21525
camels_08176900,0.0682291,0.36181741,0.455885,0.50312299,0.44736388,0.39186351,0.30820515,0.33160461,0.26857767,0.24275746,0.257623,0.33892688,0.3248313,0.31176302,0.35811674,0.46072962,0.48058337,0.41891349,0.38867251,0.39327368,0.43016183,0.11162536,-97.22638,28.86165,28.86165
camels_08178880,0.22793162,0.26938188,0.23647052,0.23749251,0.21692708,0.18311663,0.21486818,0.12921782,0.18065156,0.17769388,0.17571677,0.1693933,0.10875431,0.09890456,0.08629927,0.16658118,0.16705052,0.11385801,0.14490783,0.20634047,0.16798314,0.18891787,-99.07004,29.72384,29.72384
camels_08189500,0.2175665,0.09654941,0.15605332,0.23729547,0.3007205,0.31515647,0.36509559,0.38900718,0.48329835,0.33454975,0.35295097,0.26572281,0.28814404,0.24230265,0.26900356,0.24516708,0.19601703,0.24766338,0.28058514,0.2410462,0.27365056,0.24017833,-97.27916,28.29195,28.29195
camels_08190000,0.54410353,0.05253363,0.62013813,0.61737005,0.60991787,0.53631881,0.58857643,0.55965736,0.5369703,0.55713893,0.56083982,0.57235899,0.54312556,0.679939,0.62913654,0.69339784,0.64312137,0.67018012,0.67645246,0.69244082,0.67953492,0.69569232,-99.99729,29.42857,29.42857
camels_08190500,-3.12551249,-3.19596545,-4.04332873,-3.34969119,-3.5932599,-3.46988182,-3.26593439,-3.45712699,-3.62292425,-3.60203354,-3.97374016,-4.57237329,-4.17810436,-4.32775977,-4.29545598,-4.29184906,-4.76030193,-4.55057713,-4.63703517,-4.66099225,-4.84154694,-4.41111921,-100.23646,29.47273,29.47273
camels_08194200,-6.8932345,-5.27861425,-2.669824,-2.6274749,-3.82131935,-4.23709314,-2.43066509,-2.7631079,-2.31024545,-1.83360266,-1.84556227,-1.42692002,-1.07138825,-1.24094266,-1.58207305,-1.21787367,-1.35764933,-1.36896971,-1.29240459,-1.17867342,-1.2422382,-1.19331079,-98.96697,27.96501,27.96501
camels_08195000,0.45158294,0.5043286,0.4562239,0.43056481,0.36085951,0.33110717,0.47146058,0.39846374,0.47574931,0.47395404,0.49363058,0.49294668,0.46781191,0.44939696,0.50465514,0.44708479,0.42315371,0.41127888,0.38417456,0.40473549,0.41616583,0.43864878,-99.70478,29.48857,29.48857
camels_08196000,0.47324747,0.73089988,0.65052882,0.84113708,0.70502156,0.70955043,0.62762,0.68675657,0.70410609,0.66844547,0.65465031,0.66526707,0.62923237,0.6464444,0.58211867,0.61381377,0.58515843,0.57904207,0.61263954,0.61344402,0.64782694,0.61119931,-99.78145,29.50468,29.50468
camels_08198500,0.09788493,0.45706984,0.55173404,0.50461424,0.43144065,0.45617257,0.06042726,0.1729901,0.10971424,0.05838024,0.19804599,0.33284439,0.23168329,0.12995332,0.1943063,0.04420364,0.00080676,0.04736061,0.15444237,0.20776794,0.1402358,0.12895031,-99.48047,29.31431,29.31431
camels_08200000,0.55975385,0.50825707,0.58799211,0.45324623,0.31141873,0.24364831,0.27762623,0.26827059,0.3468645,0.2964291,0.32071546,0.32312288,0.27072518,0.2721052,0.26546802,0.26839055,0.29228883,0.25358445,0.29119469,0.28151803,0.29364038,0.31246049,-99.24671,29.56967,29.56967
camels_08202700,-3.08706394,-2.54001416,-2.50388848,-3.68928775,-4.40151288,-3.86315573,-4.1654803,-4.05964903,-3.54604084,-3.63761669,-3.42147943,-3.7457164,-3.97527439,-4.40458083,-4.82258696,-4.37324185,-4.68787514,-4.12448052,-4.29556892,-4.26425685,-4.6637661,-4.51410054,-99.28782,29.37079,29.37079
camels_08267500,0.79363979,0.63827333,0.76801776,0.31081201,0.54005472,0.43658278,0.74064103,0.74794369,0.75601147,0.72553703,0.7466055,0.70357286,0.699842,0.55197873,0.44771218,0.74605441,0.67663461,0.60685052,0.64551232,0.59115425,0.58330865,0.59249149,-105.5564,36.54169,36.54169
camels_08269000,-0.32923903,0.11985626,0.56653085,0.51635017,-0.81054953,-0.04568177,0.20637965,0.21427844,-0.03082557,-0.17179949,0.04562589,0.44974479,0.40341235,0.59750314,0.533363,0.52345936,0.52697127,0.23446189,0.42880621,0.66069981,0.52446696,0.37476382,-105.50362,36.43947,36.43947
camels_08271000,0.50949435,0.39140281,0.30028547,-0.06134604,-0.06904332,-0.01142347,0.45085096,0.51284926,0.40387883,-0.12200884,-0.03461369,-0.01780658,0.25256262,0.02335203,0.23604516,0.48871396,0.39906579,0.31561444,0.3851368,0.46233556,0.43307582,0.39814515,-105.53084,36.50836,36.50836
camels_08324000,0.61018055,0.69815136,0.35550945,-0.39101167,-1.20674107,0.17982595,0.40441149,0.46696488,-0.53367689,0.7785096,0.69489411,0.27729773,-0.8977115,-0.59809763,-1.36758541,-0.12310135,-0.55671758,-1.03461082,-1.1577116,-1.29014419,-1.10835251,-1.38722297,-106.74337,35.66169,35.66169
camels_08377900,0.54782663,0.54451426,0.56159176,-0.02062114,0.48630213,0.51508968,0.5086534,0.54148467,0.51099221,0.50734378,0.50999059,0.46930151,0.00657082,-0.51809696,-0.09198604,0.27342667,0.3818536,0.23271301,0.39742989,0.48850316,0.32549687,0.11296376,-105.65807,35.77725,35.77725
camels_08378500,0.83721071,0.80644881,0.80400536,0.79316768,0.79127455,0.82492369,0.76107062,0.7358113,0.62987736,0.52306098,0.64110357,0.63699086,0.6505723,0.5115204,0.56359424,0.72339565,0.69067352,0.54641248,0.59281775,0.57058048,0.64357701,0.62945741,-105.68252,35.70837,35.70837
camels_08380500,0.27156946,0.59410281,0.56077393,0.50753244,0.49236566,0.27062728,0.45461746,-0.02505854,0.4941806,-0.87416257,-2.3105392,-0.05720228,-0.42236241,-0.4314689,-0.1843561,-0.2755895,-0.22991331,-0.23099128,-0.17353578,-0.70349206,-1.13313724,-2.87233752,-105.3189,35.65199,35.65199
camels_09034900,0.30779859,0.1952965,0.23799621,0.30005296,0.31962707,0.28514785,0.30753375,0.35017545,0.2254385,0.20192451,0.20069806,0.28359525,0.29593276,0.28137824,0.29391683,0.29770644,0.27997563,0.27985902,0.30077325,0.31174445,0.30245,0.30414975,-105.9064,39.76026,39.76026
camels_09035800,0.14179703,0.24474071,0.07899652,-0.30138179,-0.18241476,-0.16047827,-0.21950537,-0.13792379,0.24785455,0.51438299,0.4017962,0.48579947,0.2368791,0.26592482,0.29821824,0.31175748,0.26388396,0.20128226,0.25035853,0.20896913,0.23186826,0.25410148,-106.02641,39.80054,39.80054
camels_09035900,0.68743181,0.80595684,0.90634436,0.80893429,0.77992439,0.80389439,0.84239906,0.84934631,0.7239391,0.76023993,0.76094008,0.81217074,0.92018814,0.83678315,0.7955627,0.7922015,0.83649878,0.82108261,0.82566709,0.81708775,0.84445978,0.84031643,-106.03057,39.79582,39.79582
camels_09047700,-0.05423309,0.02259954,-0.17659498,-0.1743094,-0.09569325,0.21756302,-0.23506545,-0.29416655,-0.23231276,-0.32698263,-0.3443591,-0.24321854,-0.50763275,-0.40098294,-0.47969087,-0.52010371,-0.54937758,-0.53890907,-0.55578573,-0.53833761,-0.48693895,-0.52528571,-105.97252,39.59443,39.59443
camels_09065500,0.58512613,0.54657216,0.53228282,0.54372377,0.58372961,0.54694987,0.56741477,0.59563939,0.54015831,0.53587606,0.5323084,0.53306004,0.59158999,0.52308971,0.5417718,0.54265901,0.52496397,0.53529944,0.53287081,0.53616001,0.53677145,0.5439828,-106.27808,39.62582,39.62582
camels_09066000,0.2756378,0.26801911,0.27295867,0.27809366,0.2733783,0.24688311,0.2707086,0.2742977,0.30200384,0.30801562,0.33027922,0.37372357,0.34776362,0.31103737,0.32666663,0.34051511,0.32624565,0.3027558,0.30686885,0.2993592,0.31017583,0.31433779,-106.26503,39.59638,39.59638
camels_09066200,0.36073017,0.3872612,0.42756986,0.34520675,0.28528808,0.31049833,0.66444294,0.5894772,0.61229612,0.53567232,0.55211755,0.4193382,0.53445722,0.5160899,0.54670854,0.55336583,0.58211576,0.59079277,0.5727991,0.56042972,0.57981714,0.58499025,-106.32308,39.64832,39.64832
