Unnamed: 0,gauge_id,KGE_similarity3,KGE_similarity5,KGE_similarity7,KGE_similarity10,KGE_similarity15,KGE_similarity20,KGE_similarity25,KGE_similarity30,KGE_similarity40,KGE_similarity50,KGE_similarity75,KGE_similarity100,KGE_similarity150,KGE_similarity200,KGE_similarity250,KGE_similarity300,KGE_similarity350,KGE_similarity400,KGE_similarity450,KGE_similarity500,KGE_similarity550,KGE_similarity600,KGE_geo3,KGE_geo5,KGE_geo7,KGE_geo10,KGE_geo15,KGE_geo30,KGE_geo40,KGE_geo50,KGE_geo75,KGE_geo100,KGE_geo150,KGE_geo200,KGE_geo250,KGE_geo300,KGE_geo350,KGE_geo400,KGE_geo450,KGE_geo500,KGE_geo550,KGE_geo600,max_kge,max_kge_source_column,max_geo_kge,max_geo_kge_column,max_similarity_kge,max_similarity_kge_column,max_geo_N,max_similarity_N,gauge_lat,gauge_lon,area,aridity_FAO_PM,frac_snow,high_prec_dur,high_prec_freq,low_prec_dur,low_prec_freq,p_mean,seasonality_FAO_PM,ire_pc_sse,kar_pc_sse,slp_dg_sav,for_pc_sse,cly_pc_sav,snd_pc_sav,dor_pc_pva,KGE_geo20,KGE_geo25
601,12141300,0.53584916,0.59127185,0.67509835,0.84346433,0.75085316,0.72777346,0.79172902,0.80141329,0.71038808,0.61723177,0.60009777,0.54574368,0.54629338,0.51910913,0.52163305,0.51805586,0.49725622,0.49373953,0.49371057,0.4777381,0.52488824,0.52284155,0.82025044,0.85227538,0.85284819,0.86622277,0.79319236,0.63969678,0.486219,0.51510325,0.66218705,0.63146981,0.52496454,0.54475106,0.59843855,0.63879736,0.69549077,0.59100619,0.59702406,0.57596333,0.5795072,0.55598681,0.86622277,KGE_geo10,0.86622277,KGE_geo10,0.84346433,KGE_similarity10,10,10,47.48594,-121.64788,402.9703271,0.28175837,0.3675451,1.2930107,0.032922655,3.6037934,0.4681725,5.8861923,1.5576997,0.0,27.96283873,250.2538756,87.56874057,7.0,48.85387076,0,0.81067418,0.71585168
602,12143600,0.82036999,0.86604749,0.85574769,0.84554211,0.82511039,0.85287614,0.85184863,0.84824336,0.8449254,0.83990833,0.84700832,0.88032087,0.83647274,0.83158772,0.84687553,0.84114846,0.83609364,0.79109163,0.80284251,0.77750652,0.78162776,0.77961459,0.81461542,0.87283267,0.86466267,0.88935329,0.83819143,0.83066081,0.84128354,0.87246714,0.88541368,0.86336172,0.86261864,0.83909231,0.83119342,0.85305833,0.8442982,0.80095844,0.80920349,0.76510275,0.77678357,0.78977666,0.88935329,KGE_geo10,0.88935329,KGE_geo10,0.88032087,KGE_similarity100,10,100,47.4526,-121.71788,164.6697732,0.30027452,0.37038553,1.2875648,0.034017798,3.634979,0.47371665,5.5797925,1.5947821,0.0,22.0,200.0,95.0,8.0,46.0,0,0.82730185,0.82553161
603,12144000,0.90298185,0.85981282,0.90326657,0.91386464,0.91003415,0.91418548,0.90972,0.8978113,0.9232299,0.91874218,0.92043668,0.87608068,0.88353732,0.87776236,0.77886379,0.76912112,0.77432165,0.78177346,0.76689863,0.75019466,0.74493618,0.74195618,0.89125848,0.88206356,0.86037593,0.85658457,0.88569242,0.84337262,0.87878355,0.86702678,0.8413793,0.77058896,0.74399866,0.77333665,0.81355835,0.84889809,0.83994296,0.68223207,0.69560087,0.75330859,0.72304707,0.69905495,0.9232299,KGE_similarity40,0.89125848,KGE_geo3,0.9232299,KGE_similarity40,3,40,47.49288,-121.79011,212.3364999,0.3051475,0.368527,1.2760416,0.033538673,3.629707,0.4750171,5.5308495,1.5946132,0.0,21.08916802,196.9776939,95.20700727,8.0,45.91719709,0,0.92801018,0.89135215
604,12145500,0.62939691,0.74878054,0.62909899,0.49328286,0.59935365,0.62496795,0.64884204,0.62353057,0.70244028,0.62097849,0.615251,0.68758654,0.5549506,0.52060625,0.63407231,0.49856856,0.32963204,0.38388675,0.53399746,0.47197959,0.39008136,0.33893991,0.2808661,0.22287918,0.19936123,0.32915585,0.5002855,0.65964622,0.22953707,0.29145632,0.03865619,0.19868497,0.275092,0.25384243,0.29398128,0.36459228,0.61150811,0.33932363,0.31505814,0.34485364,0.33311911,0.32283488,0.74878054,KGE_similarity5,0.65964622,KGE_geo30,0.74878054,KGE_similarity5,30,5,47.53982,-121.909,83.65746147,0.33568287,0.0,1.2659575,0.032580424,3.7203522,0.491718,5.067772,1.5922092,0.002298146,0.283610349,82.79869363,95.89187583,7.048838249,47.97211242,0,0.77806144,0.69879708
605,12147500,0.84910333,0.88983794,0.87258143,0.87384622,0.80617204,0.80720215,0.81216735,0.79950585,0.82386801,0.84551563,0.83220855,0.84012366,0.79918563,0.81467705,0.81623139,0.81135038,0.80577752,0.82223179,0.81484842,0.79991315,0.79394283,0.82174963,0.88916773,0.88495704,0.88108286,0.8835603,0.85198128,0.86771087,0.88989703,0.8629202,0.8483622,0.8065689,0.80898549,0.81355616,0.81558355,0.82812769,0.81955145,0.80324021,0.81710897,0.79818341,0.80785105,0.8106183,0.88989703,KGE_geo40,0.88989703,KGE_geo40,0.88983794,KGE_similarity5,40,5,47.71232,-121.78873,105.0459028,0.25977716,0.25346714,1.2918919,0.032717317,3.642405,0.47268993,6.3374777,1.4737583,0.0,0.0,183.0,99.0,9.0,42.0,282,0.86116796,0.88169339
606,12147600,0.68976356,0.65814004,0.66134919,0.70477086,0.69923426,0.64239732,0.6490395,0.61024536,0.66475652,0.64724415,0.6539798,0.64928292,0.66607323,0.65305768,0.65644392,0.66316466,0.66339137,0.65958457,0.66517027,0.65658348,0.65797138,0.6575328,0.6129192,0.62380048,0.65046735,0.66680811,0.67749962,0.64954107,0.64314747,0.65651169,0.65821453,0.65757247,0.65438293,0.65248733,0.66434115,0.67015214,0.67739531,0.67135528,0.67364583,0.66324167,0.65994023,0.66546053,0.70477086,KGE_similarity10,0.67749962,KGE_geo15,0.70477086,KGE_similarity10,15,10,47.70677,-121.60011,16.11947441,0.2514265,0.35799733,1.2916666,0.031827517,3.601266,0.46735114,6.577976,1.4638698,0.0,0.0,186.621732,98.67523566,8.832615321,42.39389926,282,0.63482957,0.64205129
607,12167000,0.83380583,0.76158043,0.75069667,0.59778649,0.44438875,0.49155402,0.40699253,0.44455144,0.49825464,0.46588065,0.46834551,0.60011753,0.61842025,0.65550197,0.7046386,0.70317989,0.69775882,0.69673202,0.70227908,0.69952075,0.69364581,0.70802188,0.70182354,0.47836592,0.71236177,0.70925309,0.6176718,0.58864114,0.72916484,0.61454643,0.67756215,0.65710885,0.6801636,0.67960221,0.70914153,0.70439298,0.72878588,0.73412899,0.71927374,0.70118834,0.71845268,0.7316744,0.83380583,KGE_similarity3,0.73412899,KGE_geo400,0.83380583,KGE_similarity3,400,3,48.26149,-122.04764,689.7499397,0.2191879,0.36260584,1.3063291,0.035318274,3.670954,0.46885696,7.1791267,1.4311943,0.105595251,0.0,169.3357359,96.31573634,7.044455889,49.62536727,0,0.79275572,0.57304488
608,12175500,0.68064172,0.65568103,0.63967364,0.66899071,0.70793785,0.71274583,0.72274022,0.70510783,0.69526399,0.70847696,0.74066759,0.72016739,0.73321881,0.73493446,0.72832908,0.72254582,0.71736628,0.72181241,0.72282379,0.73250637,0.72265462,0.72275975,0.67350663,0.64625721,0.61476636,0.68185998,0.67127847,0.66999322,0.66053926,0.73870468,0.70101531,0.70120582,0.73243208,0.76743289,0.75996441,0.72992243,0.73497322,0.70955851,0.71732192,0.73217236,0.73019669,0.71278515,0.76743289,KGE_geo200,0.76743289,KGE_geo200,0.74066759,KGE_similarity75,200,75,48.67263,-121.0729,273.1633842,0.30198637,0.64186686,1.3040686,0.04168378,3.5645242,0.4896646,4.7723937,1.5618644,0.0,11.88708718,292.6693692,55.64504619,6.556456409,48.88708718,0,0.66689541,0.67879104
609,12178100,0.83652889,0.73322944,0.71961216,0.6828428,0.82115182,0.81178927,0.80038589,0.79638107,0.81096874,0.73068677,0.7411514,0.77625381,0.75426612,0.81349071,0.78622618,0.83349799,0.81392689,0.74536416,0.73661486,0.73786766,0.73714216,0.75677439,0.79608539,0.78171582,0.80567791,0.84224359,0.79021265,0.86471907,0.8486365,0.84259645,0.79919417,0.81452919,0.83650755,0.79373853,0.75945275,0.81254638,0.77507506,0.75382278,0.73808655,0.84086108,0.82439623,0.77639569,0.86471907,KGE_geo30,0.86471907,KGE_geo30,0.83652889,KGE_similarity3,30,3,48.65596,-121.23846,72.56255179,0.27196944,0.6399953,1.2942477,0.040041067,3.5552711,0.47549623,5.3494024,1.5279928,0.0,10.13969973,298.5900308,73.11117944,6.983951123,48.0373989,651,0.81886794,0.78769255
610,12186000,0.67008495,0.65072687,0.65279404,0.63183529,0.76267889,0.72068324,0.68946795,0.72218189,0.73945359,0.69354959,0.71924428,0.74747178,0.76387182,0.79669936,0.78132257,0.78719023,0.76601288,0.78621886,0.76792321,0.75861864,0.77722691,0.77078425,0.79944342,0.78982395,0.75149751,0.81188395,0.79440951,0.75543864,0.71823593,0.74039846,0.80305701,0.74391183,0.76991108,0.77723339,0.78387045,0.77171115,0.74046433,0.7796994,0.78103043,0.77672265,0.78977,0.77456433,0.81188395,KGE_geo10,0.81188395,KGE_geo10,0.79669936,KGE_similarity200,10,200,48.16872,-121.47067,397.5795052,0.22630104,0.62958986,1.339196,0.03648186,3.5390708,0.45879534,6.5969863,1.4690281,0.0,11.79450753,266.3358958,84.54569156,7.723037789,45.53611398,0,0.80335782,0.73332956
611,12189500,0.69556706,0.74729137,0.79586932,0.81868046,0.78756932,0.77024898,0.75377324,0.6279385,0.65892791,0.67841378,0.63895312,0.68535429,0.6728266,0.7305635,0.70216882,0.70347171,0.67028447,0.7284594,0.72147573,0.67436814,0.703279,0.71884234,0.79354769,0.76318542,0.79174641,0.60859142,0.72373886,0.63849694,0.70871873,0.71168702,0.70147727,0.69893353,0.67120047,0.69698966,0.70383223,0.70136277,0.71457566,0.65861168,0.64453017,0.67976157,0.71264478,0.71284325,0.81868046,KGE_similarity10,0.79354769,KGE_geo3,0.81868046,KGE_similarity10,3,10,48.42456,-121.56846,1852.652151,0.22611439,0.6310383,1.3137255,0.0366872,3.5110295,0.4575633,6.530206,1.4514178,0.0,10.74622982,240.9070645,84.70794329,7.863458641,48.39686133,0,0.7766118,0.68657474
612,12358500,0.80502312,0.86221605,0.82654771,0.70743249,0.71123239,0.73603308,0.70501203,0.66369028,0.55740734,0.82881245,0.4573029,0.65528879,0.57843611,0.65129918,0.69553086,0.72785992,0.72673051,0.71138905,0.72303581,0.7435496,0.7036994,0.68950243,0.33070152,0.3671436,0.64072352,0.61171075,0.66544248,0.72487689,0.83443091,0.84849355,0.79697084,0.80941754,0.83576686,0.72075009,0.70894211,0.72708723,0.45089706,0.79091363,0.78186426,0.79790689,0.78690978,0.77264877,0.86221605,KGE_similarity5,0.84849355,KGE_geo50,0.86221605,KGE_similarity5,50,5,48.49524,-114.01012,2908.659776,0.6430287,0.47294453,1.2045455,0.029021218,3.284894,0.50903493,2.6694868,1.6628562,0.0,17.748974,209.4182762,90.00192758,15.06031955,44.29480439,0,0.67483906,0.6732159
613,12374250,-1.74562925,-2.81113696,-1.02865965,0.08491811,-0.95196992,0.37646865,-0.26308376,-1.42322798,-2.15962381,-0.82547007,-2.00318271,0.10679403,-0.96729318,-0.62929155,0.0768528,0.09359077,-0.12054133,-0.06599269,-0.5652927,-1.61495415,-1.25649884,-0.60754544,-0.82420588,-1.16543173,-0.69477486,-1.15512871,-2.43502534,-1.2431075,-2.41733891,-0.54104118,-0.05176962,0.16684654,-0.95849185,-0.0349659,-1.42800545,-0.92621728,-0.91483709,-0.81625367,-0.73575864,-1.138824,-1.16134875,-0.87843354,0.37646865,KGE_similarity20,0.16684654,KGE_geo100,0.37646865,KGE_similarity20,100,20,47.82966,-114.69763,53.18845997,0.9761835,0.465911,1.1986607,0.036755648,3.7098005,0.5984942,1.990575,1.7423617,2.313640271,0.0,97.67151409,69.375762,13.10637195,46.7816287,89,-2.72252692,-0.60633881
614,12375900,0.80767217,0.83239481,0.66317619,0.88450492,0.79727351,0.66822289,0.53348922,0.79159727,0.52029177,0.48199449,0.46312108,0.47913059,0.73719612,0.81194222,0.78270081,0.77195336,0.747262,0.7587901,0.75364253,0.70141311,0.12875748,0.22346037,0.82370975,0.79107577,0.50544747,0.40959526,0.51765654,0.50201158,0.42593303,0.44663947,0.53384851,0.58959692,0.49803575,0.62066718,0.74079272,0.38350335,0.58367451,0.58822665,0.61365698,0.58478728,0.58512337,0.605914,0.88450492,KGE_similarity10,0.82370975,KGE_geo3,0.88450492,KGE_similarity10,3,10,47.4916,-114.02677,19.74637851,0.70631075,0.47693712,1.1650944,0.033812456,3.4763353,0.54798084,2.5551834,1.7281939,13.5996427,0.0,116.455367,56.08721914,13.97154782,48.04054899,0,0.51108823,0.55875213
615,12377150,0.34880171,0.49651122,0.48265889,0.45339445,0.41840235,0.42391655,0.41055773,0.4193812,0.11959312,-0.03671539,-0.12336276,0.00390626,-0.02028396,0.11534455,0.00084633,-0.01315127,0.02802121,0.05471466,0.03602014,-0.02528641,-0.01266694,-0.02623146,0.37688924,0.40581885,0.35997304,0.42494938,0.33269553,0.01422405,-0.00908463,0.10977214,0.08241884,0.0798893,0.09345133,-0.04154397,0.01430356,-0.0230851,0.01912576,-0.00608927,-0.00431806,-0.04974888,-0.09574155,-0.0475769,0.49651122,KGE_similarity5,0.42494938,KGE_geo10,0.49651122,KGE_similarity5,10,5,47.32299,-113.97955,32.35056306,0.7098486,0.4642121,1.1576355,0.032169748,3.390244,0.5422998,2.5801272,1.6937188,9.105988476,0.0,161.5595928,72.63630063,14.98169008,46.02048772,404,0.37559565,0.37906223
616,12381400,0.43009649,0.48577325,0.56911101,0.56409485,0.54720217,0.50113833,0.54763845,0.5275859,0.54458149,0.54612403,0.47674756,0.64592166,0.78713784,0.54132895,0.43240876,0.53908428,0.51323755,0.52344973,0.59501128,0.56573409,0.49079647,0.48371444,0.25140055,0.72824322,0.46817653,0.7274613,0.73391649,0.66013977,0.72162077,0.82635884,0.7271863,0.79068743,0.79742373,0.58212302,0.55579558,0.56301648,0.56235406,0.56571485,0.50717092,0.48359727,0.5542448,0.52865857,0.82635884,KGE_geo50,0.82635884,KGE_geo50,0.78713784,KGE_similarity150,50,150,47.19549,-113.85065,148.2802438,0.9041525,0.4482886,1.1793103,0.035112936,3.4750624,0.5722793,2.1178844,1.7275013,0.0,68.75588084,154.9867152,98.87129802,12.08580132,51.82839736,0,0.69611557,0.78521679
617,12383500,-0.11363469,0.35725592,0.69208133,-0.71396286,0.41082887,0.4989271,0.36559524,0.50128239,0.46474135,0.38224546,-0.234759,0.5148238,0.58542819,0.51057445,0.52474318,0.55916561,0.65901194,0.44265104,0.61090584,0.65123705,0.55914939,0.58155364,0.09551886,0.83046115,0.39977021,0.68358642,-0.01246369,0.49582148,0.67328668,0.61362042,0.57394126,0.65975186,-1.28172534,0.66489156,0.30901388,0.71626593,0.5281002,0.49911245,0.61801831,0.64344754,0.59653833,0.65479267,0.83046115,KGE_geo5,0.83046115,KGE_geo5,0.69208133,KGE_similarity7,5,7,47.14743,-113.97427,17.69175452,0.9168049,0.43911847,1.1741072,0.036002737,3.5152147,0.5772074,2.1174593,1.7193761,4.087346321,0.874494157,158.5976417,80.81291768,16.08734632,44.81281458,0,-0.57173538,-0.4790863
618,12388400,0.24787047,0.03573452,0.12004217,0.18625267,0.07583962,0.0164753,0.12774613,0.32292899,0.3299762,0.28148148,0.06725794,0.24075543,0.08556433,0.04108442,0.03327636,0.03603111,0.05036084,0.03624907,0.03656688,0.06665442,0.22919521,0.18178041,0.36371534,0.12730395,0.11751592,0.18033461,0.24235076,0.34104953,0.24602277,0.18696681,0.22447951,0.16988695,0.09745477,0.09033547,0.16252232,0.10665046,0.00157599,0.1412853,-0.03854925,-0.00475356,0.03492878,0.02578317,0.36371534,KGE_geo3,0.36371534,KGE_geo3,0.3299762,KGE_similarity40,3,40,47.26632,-114.40679,76.44085776,1.1602739,0.45782125,1.2306201,0.043463383,3.9114892,0.62915814,1.7193655,1.7698883,0.978282466,56.24491307,127.4760216,81.09962774,13.91512464,44.06617996,520,0.27771551,0.38221036
619,12390700,-0.34431556,-0.01140521,0.21461251,-0.04782243,0.0099325,0.13243839,0.05117562,0.07552491,-0.04134272,-0.03199093,-0.08269789,0.00473016,-0.16283641,-0.11348929,-0.08292803,-0.04230867,-0.13676831,-0.11696577,-0.16032331,-0.10560567,-0.09123153,-0.11160575,0.33033708,0.33486204,0.37783046,0.4001234,-0.07234277,-0.62707652,0.0508808,-0.6179527,0.00267614,-0.05244254,0.0094895,-0.14764256,-0.07531163,-0.30811135,-0.19079244,-0.18872104,-0.19628121,-0.23645978,-0.21104008,-0.22538008,0.4001234,KGE_geo10,0.4001234,KGE_geo10,0.21461251,KGE_similarity7,10,7,47.58605,-115.35515,468.4483603,0.68982774,0.56587464,1.210643,0.03737166,3.8275702,0.5606434,2.7441993,1.7633562,0.195050156,0.0,200.3172064,98.84782524,8.0,49.2718018,320,-0.71344031,-0.0174342
620,12411000,0.60792846,0.58772451,0.63803755,0.75865951,0.80169663,0.70716067,0.7720672,0.78683321,0.78251612,0.77429116,0.72517772,0.82186969,0.83402196,0.74543246,0.77829025,0.81958564,0.80969331,0.76625203,0.75944351,0.80082201,0.81076422,0.7282462,0.73707807,0.72953818,0.68413325,0.66202927,0.74448596,0.75819575,0.75698596,0.77041938,0.79853557,0.81398461,0.78663768,0.80855215,0.82488097,0.83184891,0.81488184,0.79283841,0.78977093,0.7825448,0.7757449,0.77533583,0.83402196,KGE_similarity150,0.83184891,KGE_geo300,0.83402196,KGE_similarity150,300,150,47.70611,-115.97917,863.5544789,0.5789084,0.5857178,1.2163866,0.03963039,4.0063634,0.5602327,3.3154874,1.7474908,0.0,0.0,176.7548178,100.0,7.149934838,49.58626109,0,0.75598702,0.74506178
621,12414500,0.91063638,0.93457834,0.921959,0.93990121,0.90849857,0.94868652,0.87266265,0.9403116,0.88706977,0.90070268,0.90723159,0.89845457,0.88154039,0.94819258,0.93387643,0.93764079,0.93918478,0.93925071,0.92751774,0.94944415,0.93968429,0.94264788,0.7797845,0.93125036,0.82887157,0.83110052,0.86873921,0.9166246,0.90415234,0.90596771,0.92527274,0.93398619,0.89291948,0.94398459,0.94417516,0.92017978,0.93777917,0.9392542,0.93765444,0.93267972,0.94314831,0.9410315,0.94944415,KGE_similarity500,0.94417516,KGE_geo250,0.94944415,KGE_similarity500,250,500,47.27464,-116.18905,2653.973193,0.5732719,0.5633387,1.2009456,0.034770705,3.7332382,0.53737164,3.2534025,1.7275112,0.0,0.0,188.4302894,99.86910274,7.67576684,49.97979321,0,0.90910094,0.86023005
622,12447390,0.19417992,0.64158256,0.69960889,0.64588646,0.05664467,0.45044791,0.44904246,0.52066581,0.28007351,0.39483585,0.42913674,0.47274151,0.42578022,0.4047828,0.34431231,0.3076583,0.3579813,-0.00772274,0.04284173,-0.03237268,-0.02113634,-0.01219892,-0.28492381,-0.33360579,-0.20900411,-0.45455518,-0.41501528,-0.02067382,-0.00471353,-0.00866309,0.19234447,0.53520966,0.43256174,0.46049541,0.41753812,0.29911397,0.42687918,0.45158325,0.44119445,0.42429702,0.0390549,0.16909486,0.69960889,KGE_similarity7,0.53520966,KGE_geo100,0.69960889,KGE_similarity7,100,7,48.82292,-120.14592,58.29058375,0.60453886,0.5971884,1.1842105,0.033880904,3.3839967,0.547091,2.6105359,1.5297267,0.0,0.0,204.9420073,93.77131851,5.990283042,54.03007044,0,0.32656673,0.4394433
623,12451000,0.71723353,0.73149266,0.65871045,0.67535531,0.65733625,0.70144473,0.70825539,0.69510138,0.70607319,0.69657589,0.66921635,0.69849133,0.69688237,0.66956305,0.63385823,0.665347,0.69267475,0.71231298,0.71208066,0.70587415,0.72021282,0.69023518,0.71723353,0.73298536,0.73031783,0.71519881,0.77310287,0.81082441,0.76943384,0.79661235,0.677946,0.6635478,0.66155231,0.76512511,0.76243919,0.71850765,0.6632066,0.70085136,0.69708048,0.69997543,0.7149295,0.71154613,0.81082441,KGE_geo30,0.81082441,KGE_geo30,0.73149266,KGE_similarity5,30,5,48.32958,-120.69177,827.689182,0.3112968,0.64805037,1.3398693,0.042094454,3.6008947,0.4958932,4.70203,1.5839828,0.0,0.0,278.2613663,69.63843899,6.934731294,48.11753224,0,0.83135308,0.79892103
624,12488500,0.51363733,0.66114587,0.71697218,0.73679437,0.79335187,0.86474408,0.66395399,0.84325911,0.80791381,0.88509375,0.6437054,0.48587659,0.39583922,0.60048112,0.81708999,0.78903023,0.77840974,0.67929221,0.71457458,0.81447975,0.80150988,0.81294898,0.41107272,0.20391845,0.24559981,0.37349735,0.39972945,0.19961468,0.39608462,0.65641338,0.84016943,0.84759549,0.86821929,0.88073055,0.84065149,0.88582159,0.82847687,0.86516836,0.89374464,0.89436888,0.89540368,0.87745264,0.89540368,KGE_geo550,0.89540368,KGE_geo550,0.88509375,KGE_similarity50,550,50,46.97762,-121.1687,205.752467,0.45776638,0.6520328,1.3617978,0.04147844,3.9550052,0.53545517,3.769896,1.7718006,0.0,0.0,202.0,97.0,7.0,47.0,0,0.51539811,0.35171659
625,13011500,0.55741405,0.66723683,0.70808561,0.71560436,0.57719037,0.74760012,0.71885914,0.61453724,-0.11336506,0.63226407,0.68587268,0.63732654,0.71061997,0.70123407,0.703002,0.6894467,0.68656119,0.67418468,0.68962218,0.47719931,0.54561041,0.26487391,0.61634816,0.44214558,0.50478788,0.57869742,0.59026102,0.65182537,0.67897097,0.24192305,0.65052757,0.64664579,0.7013308,0.65710319,0.69946261,0.69576102,0.68393788,0.68746027,0.70366809,0.71054033,0.71743889,0.71551579,0.74760012,KGE_similarity20,0.71743889,KGE_geo550,0.74760012,KGE_similarity20,550,20,43.85028,-110.51778,404.5426518,0.6993546,0.6244772,1.1551312,0.033127993,3.5663676,0.5443532,2.5369582,1.7206984,0.0,41.06834684,96.78700865,95.72711203,12.57331566,51.11267167,1343,0.6078041,0.6755177
626,13011900,0.80720646,0.82902112,0.89428841,0.92593315,0.90973621,0.92298336,0.91441072,0.92119635,0.93157697,0.93177745,0.92095346,0.92230385,0.91997912,0.9379905,0.91716932,0.90899307,0.86400984,0.82419828,0.81612307,0.88781946,0.90946193,0.87820116,0.88279657,0.89148266,0.88001097,0.89906443,0.72564421,0.94021967,0.94471044,0.93939248,0.85394552,0.87498684,0.91492485,0.92405834,0.92465345,0.92127828,0.91959795,0.9294952,0.93241731,0.93689918,0.93086083,0.93850316,0.94471044,KGE_geo40,0.94471044,KGE_geo40,0.9379905,KGE_similarity200,40,200,43.83806,-110.44111,846.5265711,0.6852336,0.67898464,1.1730769,0.029226556,3.3133304,0.5290897,2.4751143,1.6398758,0.03609372,18.17836733,130.3942585,95.36181169,10.33081856,52.67415921,0,0.66831079,0.93970189
627,13018300,0.76940489,0.70681983,0.67658828,0.41271645,0.3765641,0.14573165,0.15187665,0.36429577,0.35531788,0.46348269,0.50916974,0.53485524,0.52696344,0.54518505,0.01378544,0.26554826,0.38458739,0.4217833,0.37937293,0.40940868,0.26810398,0.16688826,0.63491954,0.50493737,0.55439127,0.56872824,0.49404843,0.63902958,-0.50219584,-0.27572241,0.64099079,0.60791519,0.377436,0.32181135,0.4191693,0.46471136,0.43528376,0.535289,0.55191914,0.57219212,0.49979925,0.55345103,0.76940489,KGE_similarity3,0.64099079,KGE_geo75,0.76940489,KGE_similarity3,75,3,43.45215,-110.70409,29.60677094,0.7541543,0.60248387,1.1717391,0.03689254,3.6137962,0.5629706,2.418948,1.6675636,7.530734978,69.92963975,140.6870965,89.59469248,17.70263261,49.08906561,0,0.44308174,0.31429149
628,13023000,0.69352645,0.72323773,0.78124663,0.7879578,0.79619856,0.82223067,0.81810921,0.86610408,0.85218207,0.84660812,0.80053612,0.84188558,0.83574067,0.82645829,0.83863469,0.83569961,0.81939161,0.83413204,0.83193223,0.8489834,0.86600479,0.84243039,0.87493941,0.8310788,0.80473214,0.78630831,0.72235799,0.75693776,0.7839619,0.69446493,0.87203477,0.87994592,0.84935883,0.87716212,0.86648433,0.84493903,0.86113613,0.83742062,0.80930526,0.84756689,0.85145016,0.86047923,0.87994592,KGE_geo100,0.87994592,KGE_geo100,0.86610408,KGE_similarity30,100,30,43.14278,-110.97667,1161.745228,0.87715286,0.5943573,1.1810155,0.036618754,3.6435084,0.57433265,2.1828604,1.6623328,0.191328475,51.58562635,167.159042,98.25725442,11.97256249,53.47607117,0,0.77400733,0.78628537
629,13083000,0.34432946,0.06382596,0.17521986,0.69839733,0.58597614,0.66616877,0.13869077,-0.04326416,0.0313859,0.21706726,0.42263257,-0.00162407,-0.96935178,-0.1948872,-0.73272491,-0.56329426,-0.72666156,-0.81146636,-1.18103222,-1.43781237,-1.82109745,-1.20831404,-0.23825457,0.58788199,0.52953467,0.52796552,-0.05501393,-1.26477716,-0.57321619,-1.05976088,-1.1646131,-1.24693152,-0.66528949,-0.90796573,-1.48701196,-0.92707802,-1.18761874,-1.12969546,-0.6040511,-0.76522384,-0.7283407,-0.70384802,0.69839733,KGE_similarity10,0.58788199,KGE_geo5,0.69839733,KGE_similarity10,5,10,42.16583,-113.98361,181.8722869,1.5615355,0.48284963,1.1826923,0.050513346,4.922027,0.6913073,1.4138693,1.7762666,1.406656219,63.40665622,108.5600627,58.81331244,18.79667189,40.79667189,0,0.32514092,-1.67448122
630,13161500,0.49184869,0.58640542,0.11840324,0.39406443,0.75324294,0.25138613,0.30848183,0.65274018,0.22772219,0.63469167,0.51570047,0.70442498,0.75373005,-0.04556535,-0.42827141,0.29111595,0.18534822,0.62952947,0.55654278,0.64952615,0.60917536,0.29771236,0.64175653,0.43802396,0.21477857,0.16885157,0.54766377,0.17637944,-0.22277321,-0.4530281,0.42698243,-0.63622436,-0.83712365,-1.24759371,0.39350372,0.41326565,-0.05369058,0.20219452,0.27620721,0.16803851,0.27983974,0.22493186,0.75373005,KGE_similarity150,0.64175653,KGE_geo3,0.75373005,KGE_similarity150,3,150,41.93324,-115.67453,988.8162125,1.5312335,0.47223675,1.2572815,0.05318275,5.034534,0.6984942,1.385898,1.7935253,1.473024204,0.146863981,110.9548907,25.65062763,19.42924707,39.52641643,0,0.34095509,0.32053093
631,13235000,0.37732485,0.1601007,0.03583416,0.7867278,0.7595005,0.46067739,0.57361106,0.46207747,0.42938895,0.62830445,0.76399319,0.58429022,0.30997005,0.30912528,0.23870594,0.23209796,0.19966205,0.22399224,0.29348961,0.27692041,0.22592006,0.27318483,0.36769085,0.02689334,0.32010858,0.31706517,0.25091898,0.36979164,0.36727484,0.49680682,0.25994871,0.20138569,0.52193304,0.31629965,0.37474723,0.18817215,0.1850371,0.22178963,0.35124968,0.28270293,0.31544996,0.30533053,0.7867278,KGE_similarity10,0.52193304,KGE_geo150,0.7867278,KGE_similarity10,150,10,44.08528,-115.62222,1156.351116,0.72221214,0.6908087,1.2962298,0.049418207,4.358151,0.6130048,2.5309596,1.7995976,0.0,0.0,207.8493707,77.05914294,6.813836482,53.30042838,0,0.09275842,0.19122309
